Date,ABB,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE+NAGEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE,SWISS RE,SWISSCOM,UBS,ZURICH,SMI
2023-02-15,31.75,520.2,2894.0,56.72,240.8,53.88,552.4,110.7,80.7,934.6,144.65,277.1,260.3,232.7,552.0,95.74,571.2,22.07,440.5,11272.67
2023-02-14,31.11,517.2,2877.0,55.76,244.4,53.54,546.8,111.3,80.42,931.0,142.5,278.4,256.4,229.3,548.8,95.24,569.6,22.1,438.2,11231.91
2023-02-13,31.27,514.0,2878.0,55.28,243.1,53.08,545.0,110.96,80.42,926.4,142.3,279.2,257.1,224.8,545.6,95.08,566.2,21.87,437.2,11209.34
2023-02-10,30.93,510.8,2842.0,54.82,242.9,52.4,543.4,109.48,79.77,910.4,140.0,280.15,253.2,228.0,542.2,94.14,570.2,21.58,432.5,11130.46
2023-02-09,31.18,515.0,2920.0,55.4,246.1,53.56,549.6,109.0,80.09,925.0,142.55,284.6,258.5,233.1,546.6,95.08,565.6,21.68,432.9,11217.73
2023-02-08,30.7,510.8,2998.0,54.96,239.1,53.36,557.6,110.38,80.32,925.0,139.85,286.75,259.0,241.6,544.4,94.56,547.0,21.63,445.0,11276.28
2023-02-07,31.09,522.0,3013.0,55.12,232.6,53.7,553.0,110.04,79.3,917.6,139.8,284.5,265.2,243.8,542.8,93.9,541.0,21.69,439.0,11233.87
2023-02-06,31.43,525.8,3039.0,54.86,234.6,54.96,556.8,111.48,79.15,923.2,140.8,283.9,272.9,243.1,543.8,93.38,537.2,21.41,439.5,11283.25
2023-02-03,31.88,541.8,3054.0,54.9,237.3,56.58,552.4,111.78,79.54,940.0,144.2,282.35,275.1,247.0,544.8,94.36,541.6,21.7,440.7,11349.39
2023-02-02,31.08,542.0,3051.0,55.46,241.0,54.84,546.6,109.82,78.26,939.4,142.2,273.85,274.0,246.2,545.8,94.74,539.8,21.69,438.6,11188.42
2023-02-01,31.97,514.8,2937.0,54.84,223.5,53.08,521.0,111.02,80.22,860.4,140.55,279.4,258.8,233.4,541.4,94.38,543.8,21.7,451.0,11200.93
2023-01-31,31.75,517.6,2956.0,54.46,217.6,53.32,519.6,111.48,82.46,854.0,140.4,285.25,258.8,227.9,540.0,95.56,540.0,21.46,452.2,11285.78
2023-01-30,32.03,522.4,2980.0,54.6,217.2,54.02,533.8,111.18,83.17,866.4,142.4,288.2,261.4,236.9,547.0,95.78,541.8,21.28,453.7,11379.64
2023-01-27,31.93,522.2,2959.0,54.34,217.3,54.42,531.2,109.54,82.58,877.2,142.4,289.35,262.6,235.0,548.4,95.02,534.2,21.44,452.2,11332.3
2023-01-26,31.83,509.0,2983.0,53.2,218.0,53.54,531.0,109.8,82.68,873.8,140.9,289.0,261.7,231.1,547.6,96.02,534.4,21.68,453.6,11317.56
2023-01-25,31.41,505.4,2933.0,53.1,217.6,52.6,522.0,112.7,85.3,865.0,139.0,293.6,257.6,227.2,548.6,95.64,539.0,21.36,453.9,11404.77
2023-01-24,31.54,504.8,2930.0,52.9,220.7,53.92,485.8,112.56,85.06,884.2,139.35,295.4,259.7,234.0,548.2,95.78,541.2,21.23,454.7,11406.29
2023-01-23,31.57,498.0,2929.0,52.7,222.7,52.14,495.0,113.18,85.43,882.8,138.85,295.45,262.3,231.0,537.2,94.18,538.6,21.25,443.0,11406.27
2023-01-20,31.07,488.5,2956.0,52.2,220.2,50.46,484.0,112.04,84.48,867.4,136.1,294.3,255.3,227.6,538.0,94.4,536.2,21.17,445.7,11295.02
2023-01-19,30.68,489.7,2951.0,51.82,217.1,50.94,489.6,112.32,84.51,851.2,135.05,294.45,256.3,232.3,524.4,92.98,533.8,21.02,439.8,11258.97
2023-01-18,31.41,496.6,3025.0,51.76,226.8,51.6,497.5,112.44,84.74,894.4,137.9,295.9,262.0,234.7,528.4,93.4,533.8,21.3,440.6,11366.62
2023-01-17,31.58,494.7,3023.0,51.5,225.7,50.54,498.1,114.6,85.61,895.0,137.0,294.5,257.0,236.5,529.6,92.08,538.6,21.21,441.2,11401.99
2023-01-16,31.17,497.2,3030.0,51.38,224.7,50.46,502.2,115.18,86.22,893.8,138.95,294.6,255.1,236.6,522.6,92.66,539.2,20.78,445.0,11435.99
2023-01-13,30.96,496.2,2973.0,50.56,220.0,50.68,490.2,113.96,84.5,863.6,138.1,291.7,246.6,234.5,521.6,92.64,537.6,20.78,444.9,11290.79
2023-01-12,31.17,504.0,3015.0,50.98,219.0,52.12,487.7,113.58,84.12,891.6,138.85,288.95,246.8,231.4,524.8,93.24,544.0,20.65,450.8,11287.82
2023-01-11,30.9,503.0,3053.0,50.78,216.9,62.7,481.0,112.98,83.9,884.6,137.3,289.8,242.9,230.4,511.2,91.5,539.4,20.42,449.4,11246.01
2023-01-10,30.24,495.8,3008.0,50.64,218.4,61.36,470.5,111.38,83.52,862.4,134.95,292.55,240.4,228.5,508.4,92.86,528.4,20.24,449.1,11162.15
2023-01-09,30.44,497.3,3023.0,50.98,221.1,61.9,461.9,111.62,85.31,867.6,134.75,291.4,244.6,231.8,503.2,94.04,530.4,19.99,449.8,11212.57
2023-01-06,30.01,476.7,2931.0,49.97,217.8,61.4,457.9,111.1,85.77,853.8,133.2,293.6,232.8,228.2,498.7,94.9,528.2,19.89,444.3,11144.54
2023-01-05,29.73,468.9,2922.0,49.73,218.4,59.66,467.5,110.48,84.9,858.2,130.0,290.9,231.0,230.3,496.2,93.44,523.6,19.56,440.8,11057.39
2023-01-04,29.71,465.8,2952.0,49.56,219.2,59.64,468.2,110.8,85.75,850.6,130.35,297.8,235.1,226.6,496.2,93.68,521.2,19.69,448.7,11140.27
2023-01-03,28.74,449.1,2880.0,49.03,219.6,58.64,461.1,108.92,85.83,833.8,127.3,293.8,227.6,223.1,488.0,89.58,515.6,18.96,449.3,10978.64
2022-12-30,28.06,435.5,2833.0,47.88,215.2,57.06,453.1,107.14,83.59,816.8,119.9,290.5,221.7,219.3,476.8,86.48,506.6,18.67,442.3,10729.4
2022-12-29,28.46,440.5,2868.0,48.12,216.6,57.68,461.2,108.26,84.76,830.4,121.55,292.85,225.8,221.6,481.2,88.1,510.4,18.8,448.4,10857.35
2022-12-28,28.23,437.7,2847.0,48.26,216.4,57.14,455.4,108.1,84.48,820.4,121.4,292.55,224.2,217.2,478.0,87.32,505.2,18.54,447.1,10812.67
2022-12-27,28.51,437.4,2829.0,48.43,216.2,57.22,452.2,108.1,84.78,822.0,120.7,294.1,224.3,215.9,480.7,87.7,508.8,18.64,448.8,10839.22
2022-12-23,28.17,435.5,2822.0,48.09,214.1,57.16,453.9,107.82,84.72,821.4,116.8,295.2,223.1,216.6,479.9,87.46,508.2,18.62,447.1,10804.68
2022-12-22,27.93,432.0,2813.0,47.62,211.9,56.82,449.9,107.98,84.54,814.4,117.9,294.9,221.3,215.8,476.8,86.88,507.6,18.39,445.1,10774.64
2022-12-21,28.24,436.8,2850.0,47.82,213.3,57.46,450.4,108.46,84.71,827.2,119.45,297.9,225.9,217.8,478.1,87.0,503.6,18.52,444.4,10845.59
2022-12-20,27.9,427.9,2802.0,46.84,209.1,54.44,437.5,106.94,83.58,804.2,116.45,296.15,220.2,214.0,471.0,84.54,501.2,18.03,435.3,10659.19
2022-12-19,28.18,432.6,2857.0,47.29,212.9,54.92,444.6,107.92,84.14,820.6,118.1,300.3,225.2,216.2,471.7,84.52,498.3,17.87,438.5,10773.23
2022-12-16,28.12,436.2,2884.0,46.94,212.2,54.66,450.0,107.16,84.24,828.0,118.2,301.35,226.1,219.1,473.8,84.16,500.4,17.75,438.5,10770.38
2022-12-15,28.42,442.7,2963.0,46.97,210.2,56.6,458.3,107.66,84.62,856.8,120.15,302.45,231.2,225.3,482.1,84.68,509.2,17.92,445.5,10880.14
2022-12-14,29.5,458.3,3008.0,48.71,217.3,58.06,475.0,111.04,86.13,888.4,124.55,307.55,240.9,238.2,494.5,86.42,510.0,18.42,451.7,11160.69
2022-12-13,29.59,464.0,3098.0,48.5,217.9,58.72,475.0,109.56,84.8,901.0,125.35,307.25,243.1,243.8,492.4,86.46,510.0,18.76,448.0,11136.62
2022-12-12,29.04,452.9,3040.0,48.32,216.4,56.62,463.4,109.5,84.93,877.4,122.8,303.0,237.4,242.1,489.8,86.08,510.0,18.26,450.5,11033.64
2022-12-09,29.18,454.2,3051.0,48.63,218.3,56.66,457.3,109.24,85.48,874.2,123.3,304.6,238.8,244.4,495.0,87.04,512.6,18.24,452.6,11068.3
2022-12-08,28.77,445.9,2997.0,48.27,214.5,55.82,457.0,109.42,85.3,860.8,123.2,302.95,232.1,242.0,490.2,86.44,509.4,18.19,450.9,11004.53
2022-12-07,28.99,451.5,3052.0,48.26,218.4,55.72,467.6,109.26,85.78,872.4,121.55,301.2,233.2,243.7,500.0,84.92,508.8,18.23,450.1,11009.95
2022-12-06,29.2,452.9,3046.0,48.35,222.5,56.96,480.8,111.58,85.28,878.6,123.05,305.2,236.0,241.5,506.2,85.0,514.4,18.29,451.9,11109.33
2022-12-05,29.5,457.7,3119.0,48.54,227.8,58.04,498.1,111.3,85.8,900.4,121.85,309.55,237.6,246.4,507.2,85.46,507.8,18.48,451.9,11194.67
2022-12-02,29.63,464.3,3168.0,48.96,229.1,59.12,504.0,113.0,84.14,910.8,122.75,308.25,241.3,250.5,509.2,84.66,511.8,18.46,450.0,11198.13
2022-12-01,29.54,460.4,3184.0,48.93,229.9,58.08,509.0,113.72,84.1,947.2,123.0,310.0,245.6,248.1,511.0,84.98,516.8,18.49,453.7,11238.2
2022-11-30,29.36,446.8,3166.0,48.76,228.6,55.86,490.2,112.34,83.65,925.0,124.05,307.8,237.0,242.0,501.6,84.22,508.2,18.44,452.9,11127.77
2022-11-29,29.43,445.6,3126.0,48.93,225.2,55.48,486.3,111.26,83.3,908.4,119.95,309.25,232.8,241.8,503.0,84.52,504.8,18.26,452.0,11077.81
2022-11-28,29.49,454.1,3245.0,49.09,228.3,55.78,500.2,113.5,83.28,921.4,117.3,312.4,237.3,246.8,501.6,83.78,508.4,18.06,451.9,11162.16
2022-11-25,29.91,465.4,3251.0,49.34,230.5,56.2,503.2,113.0,83.03,943.6,114.8,311.4,244.6,250.6,505.8,82.58,505.6,18.55,450.9,11168.03
2022-11-24,29.86,467.5,3252.0,48.96,230.6,56.74,507.8,113.12,82.11,965.6,116.0,308.55,246.4,252.3,504.6,82.48,506.4,18.46,449.1,11157.56
2022-11-23,29.62,464.8,3189.0,48.44,230.1,55.6,496.6,112.92,82.05,950.2,115.35,307.35,244.5,248.3,501.4,81.62,502.0,18.46,447.9,11094.46
2022-11-22,29.54,459.2,3120.0,48.42,228.0,55.12,491.5,112.28,83.52,949.2,113.9,304.7,241.8,247.6,497.7,80.18,502.0,18.35,447.5,11074.3
2022-11-21,29.4,457.4,3134.0,48.26,225.0,55.26,498.7,112.14,82.93,956.6,114.5,307.35,244.5,246.9,498.4,80.12,507.8,18.33,445.4,11085.04
2022-11-18,29.28,465.1,3205.0,48.08,225.9,55.8,495.2,110.88,81.51,968.4,116.25,308.0,245.0,251.8,502.6,80.52,499.7,18.31,441.8,11045.49
2022-11-17,29.05,457.6,3196.0,47.69,226.7,55.92,496.2,109.88,79.08,968.4,114.65,306.8,242.2,248.0,496.7,79.28,494.4,18.27,437.8,10917.88
2022-11-16,29.18,462.4,3184.0,48.37,226.2,56.36,500.2,108.46,79.04,961.6,114.6,312.15,242.9,247.3,496.9,78.86,492.3,18.32,433.3,10936.62
2022-11-15,29.78,480.9,3276.0,48.97,233.7,58.5,516.0,107.76,79.66,1020.0,116.7,314.75,252.9,251.7,497.6,79.82,492.7,18.43,424.6,11026.22
2022-11-14,29.8,481.5,3300.0,48.99,236.1,58.34,508.6,108.08,78.8,1022.0,116.95,312.65,253.7,247.7,501.2,80.66,494.4,18.27,426.6,10999.59
2022-11-11,29.68,490.4,3311.0,48.88,239.2,59.12,522.6,108.06,79.01,1048.5,118.3,325.6,265.4,251.3,496.5,80.16,488.1,18.6,423.8,11127.15
2022-11-10,29.45,477.5,3215.0,48.34,234.8,56.52,516.4,110.08,82.3,979.6,107.1,330.5,254.3,247.1,497.0,78.38,501.6,17.54,431.8,11120.49
2022-11-09,28.74,441.5,3008.0,47.37,220.2,53.64,493.2,109.12,81.81,908.4,103.75,327.8,235.8,234.3,493.4,76.4,499.0,16.42,436.2,10904.33
2022-11-08,28.78,436.2,2970.0,47.31,219.5,54.64,492.0,107.92,80.85,919.0,103.1,324.2,234.8,233.1,491.1,74.86,490.8,16.53,434.1,10827.04
2022-11-07,28.56,419.5,2885.0,47.1,214.7,52.38,483.6,107.58,80.6,902.8,103.6,324.05,225.3,225.1,481.9,74.48,493.3,16.52,431.3,10750.39
2022-11-04,28.23,419.2,2903.0,46.91,209.0,50.2,479.2,108.66,81.17,901.2,104.3,326.4,224.2,225.8,483.7,75.32,488.5,16.43,429.5,10787.77
2022-11-03,27.68,410.5,2834.0,45.98,205.9,49.07,478.7,108.16,81.21,879.0,97.7,331.9,215.8,220.6,477.8,74.18,487.9,15.69,428.9,10710.59
2022-11-02,27.79,443.7,2936.0,45.17,211.3,50.18,494.7,108.98,81.15,898.2,99.16,333.75,222.6,227.0,481.5,74.32,494.8,15.72,427.4,10806.23
2022-11-01,27.99,440.4,2942.0,45.53,212.5,50.14,489.0,108.44,80.71,897.4,101.1,329.5,223.7,234.8,483.4,74.72,489.5,15.95,425.2,10783.65
2022-10-31,27.84,445.3,2990.0,45.48,213.4,49.85,515.4,109.04,80.9,899.4,97.94,332.55,225.8,236.7,484.9,74.4,494.3,15.86,427.3,10827.93
2022-10-28,27.72,449.0,3038.0,45.01,213.3,50.64,515.0,107.76,80.08,902.0,97.78,331.7,226.6,235.5,478.3,75.42,485.8,16.15,423.7,10772.37
2022-10-27,27.75,453.8,3052.0,43.27,221.3,50.7,511.2,107.3,78.63,903.0,101.5,325.45,229.0,234.7,482.1,77.24,479.5,15.94,423.4,10706.62
2022-10-26,28.02,458.8,3060.0,43.1,224.8,50.78,528.4,108.36,78.64,908.4,103.5,330.6,231.9,243.2,479.9,76.56,457.3,16.16,421.1,10817.21
2022-10-25,27.81,452.5,3078.0,42.74,223.5,51.18,518.4,108.16,77.84,897.0,103.1,331.5,228.5,239.9,480.8,76.38,456.3,16.42,420.4,10773.34
2022-10-24,27.39,441.2,2964.0,42.74,214.3,45.5,500.2,107.12,77.98,852.4,100.65,327.15,220.3,234.2,474.9,76.1,454.3,15.18,417.2,10595.53
2022-10-21,27.05,427.6,2913.0,42.16,212.3,44.48,492.6,105.34,76.56,827.8,100.45,324.4,211.0,229.2,463.2,75.08,449.8,14.93,409.1,10418.6
2022-10-20,26.83,438.7,2953.0,42.5,209.7,44.42,497.2,105.86,76.2,838.8,102.3,322.5,222.4,233.6,464.3,74.72,455.3,14.73,416.3,10473.45
2022-10-19,26.76,436.3,2920.0,42.4,207.5,43.95,490.6,106.4,76.78,825.4,100.0,326.0,219.9,228.9,462.9,74.4,456.4,14.75,416.6,10484.14
2022-10-18,26.66,448.7,2958.0,42.82,212.4,45.14,513.0,107.78,77.29,848.4,102.25,328.55,223.7,234.1,459.4,73.48,459.3,14.95,408.3,10578.76
2022-10-17,26.15,439.4,2897.0,41.64,209.2,45.23,504.0,107.56,76.99,832.2,100.7,329.65,216.2,232.5,455.6,73.28,457.3,14.59,404.9,10498.71
2022-10-14,25.53,431.3,2842.0,40.95,207.3,44.53,494.7,105.66,75.99,809.0,97.92,326.4,212.5,222.1,447.4,72.52,450.9,14.18,398.3,10329.34
2022-10-13,25.69,424.1,2782.0,41.27,202.1,44.26,479.8,104.98,75.55,803.8,97.22,322.4,208.2,217.0,440.9,70.46,447.3,14.67,392.1,10227.9
2022-10-12,24.98,422.2,2832.0,40.43,202.4,43.16,481.3,106.14,75.76,788.6,97.4,322.15,206.8,212.0,435.0,69.9,447.3,13.99,389.5,10199.32
2022-10-11,24.9,422.8,2824.0,40.58,199.25,43.88,484.7,105.74,75.75,798.2,95.54,322.6,203.0,215.2,439.3,69.58,451.5,14.15,392.5,10207.83
2022-10-10,25.06,427.0,3030.0,41.47,205.3,44.02,485.8,105.98,75.57,813.0,96.54,320.9,206.4,220.1,445.4,70.4,453.2,14.41,395.8,10262.52
2022-10-07,24.98,423.1,2981.0,41.23,199.4,43.93,499.0,106.02,75.54,815.4,97.92,324.5,205.4,216.0,444.8,71.34,451.6,14.66,397.4,10308.57
2022-10-06,25.51,436.8,3039.0,41.76,206.8,46.6,508.0,106.34,75.54,849.6,99.74,325.55,208.9,222.5,449.3,72.5,454.5,14.76,400.0,10391.13
2022-10-05,25.55,437.6,3045.0,42.38,206.3,46.39,504.8,107.06,76.35,848.2,99.94,328.0,210.4,225.5,454.5,74.34,462.5,15.35,408.1,10477.69
2022-10-04,25.85,444.6,3064.0,42.84,214.6,47.51,510.4,107.48,76.97,865.4,101.4,332.75,214.2,226.9,458.5,75.5,471.9,15.77,409.8,10590.92
2022-10-03,24.35,429.9,2990.0,41.24,207.6,45.16,490.8,106.46,75.98,820.0,96.16,322.1,202.0,219.8,443.2,73.18,473.1,14.79,399.4,10290.71
2022-09-30,24.8999928,427.5,3003.0,40.98,202.0,45.95,486.3,107.08,75.53,804.6,94.28,323.45,200.7,220.0,438.5,73.16,463.5,14.51,395.0,10267.55
2022-09-29,24.4656906,411.5,2920.0,40.01,202.5,44.91,468.3,106.56,74.92,775.2,92.92,320.25,193.05,211.8,429.0,72.28,466.9,14.67,395.5,10126.99
2022-09-28,24.74557424,422.1,2958.0,40.69,209.4,45.95,472.4,105.76,74.82,810.0,96.4,325.45,198.05,216.5,433.0,71.22,472.3,15.03,398.0,10220.76
2022-09-27,24.60080684,414.1,2947.0,41.08,209.0,45.34,445.0,106.32,74.39,794.4,96.64,312.6,195.95,215.5,438.6,72.56,474.9,14.61,402.9,10126.43
2022-09-26,24.34987668,416.2,2952.0,40.94,204.7,44.43,440.2,106.52,73.98,792.0,96.56,305.9,195.15,214.0,443.3,74.1,472.0,14.62,398.6,10072.62
2022-09-23,24.3209232,412.9,2945.0,40.94,202.8,44.52,444.2,107.08,74.36,795.2,96.18,309.3,196.2,214.1,456.9,76.12,479.1,14.91,404.7,10137.78
2022-09-22,24.7069696,418.6,2873.0,42.43,205.8,45.24,455.6,107.38,75.05,806.0,97.54,311.6,198.1,219.7,480.4,78.3,484.7,15.5,419.1,10297.65
2022-09-21,25.21848108,430.4,2950.0,43.46,211.0,46.32,464.4,106.34,75.79,874.4,100.15,313.85,206.7,225.8,499.8,79.2,482.5,15.9,419.3,10429.4
2022-09-20,25.08336484,422.0,2915.0,43.54,211.3,46.43,465.6,106.32,76.85,881.8,101.8,317.0,203.3,228.8,503.8,80.16,483.7,16.14,421.5,10476.54
2022-09-19,25.34394616,431.5,2928.0,44.4,213.7,46.61,472.6,107.84,77.68,897.2,101.45,321.9,206.1,229.5,511.0,81.44,497.3,16.44,429.7,10617.01
2022-09-16,25.2377834,430.0,2919.0,44.53,211.0,47.1,484.2,106.82,77.53,896.0,100.05,326.3,202.4,223.5,513.8,82.34,500.6,16.43,426.1,10610.65
2022-09-15,26.02917852,434.8,2964.0,45.21,220.0,47.47,484.8,108.74,77.77,920.0,103.65,327.8,207.7,234.3,517.8,82.66,495.7,16.83,430.6,10746.7
2022-09-14,26.02917852,437.4,3010.0,45.14,218.9,47.97,499.4,109.1,78.09,934.6,106.0,322.0,214.7,240.0,516.4,82.2,495.2,16.68,428.9,10754.4
2022-09-13,26.43452724,446.5,3023.0,46.01,219.9,48.65,503.4,112.08,79.42,932.8,106.45,323.25,219.0,238.1,520.4,83.16,498.0,16.84,431.1,10891.54
2022-09-12,26.93638756,462.5,3136.0,46.54,221.6,50.02,532.2,111.86,80.14,970.4,108.2,322.65,232.7,247.3,524.0,83.48,497.3,16.88,426.9,10990.75
2022-09-09,26.42487608,453.7,3099.0,45.43,219.0,48.49,530.2,111.62,79.36,956.6,107.05,324.25,224.8,248.8,513.8,81.38,494.4,16.56,424.6,10900.24
2022-09-08,26.17394592,449.2,3078.0,45.0,216.7,46.56,521.0,110.1,78.78,946.6,103.9,323.85,221.9,247.7,507.0,81.06,491.8,16.11,421.0,10790.32
2022-09-07,26.16429476,448.5,3101.0,45.06,215.0,47.15,516.0,111.2,79.04,936.0,106.95,323.5,218.7,247.6,502.4,79.26,496.7,15.7,422.5,10805.16
2022-09-06,26.09673664,444.4,3090.0,44.57,212.3,47.39,513.0,112.42,79.17,931.8,106.45,323.55,217.8,250.0,509.4,79.2,503.8,15.62,428.6,10834.18
2022-09-05,25.79755068,442.6,3071.0,43.76,216.6,47.63,514.6,113.0,79.82,933.2,105.95,319.2,217.0,253.3,507.8,78.74,503.0,15.52,430.0,10819.54
2022-09-02,26.45382956,454.3,3114.0,45.05,224.0,48.97,526.2,113.42,79.45,940.2,107.55,318.7,222.8,257.5,515.2,79.0,508.2,15.52,434.1,10891.71
2022-09-01,25.55627168,438.1,3036.0,42.74,218.3,47.77,510.0,112.96,78.56,902.6,104.95,312.8,212.2,252.6,499.0,76.18,506.4,15.41,423.0,10663.44
2022-08-31,26.02917852,452.9,3129.0,43.54,226.0,48.86,523.4,114.58,79.13,946.4,109.85,315.4,220.4,258.7,512.4,76.18,506.2,15.85,434.1,10855.03
2022-08-30,26.37662028,457.0,3166.0,43.68,226.5,49.3,525.6,115.16,79.16,933.0,110.95,316.4,223.9,258.5,507.8,74.2,510.0,15.95,431.0,10884.95
2022-08-29,26.47313188,452.9,3163.0,43.85,234.1,49.32,524.4,115.46,79.97,962.8,111.1,314.4,221.5,260.9,507.0,73.76,514.0,15.96,430.9,10896.74
2022-08-26,26.56964348,456.1,3161.0,43.67,234.1,49.72,537.4,115.5,80.37,967.8,111.4,316.75,222.7,265.7,506.8,73.98,505.0,15.65,434.1,10942.16
2022-08-25,26.85917828,462.0,3243.0,44.02,237.2,51.38,551.2,116.84,80.2,992.0,115.1,319.45,229.4,273.7,510.0,74.58,510.0,16.06,433.5,11063.88
2022-08-24,26.71441088,458.2,3241.0,43.54,235.6,51.04,545.2,116.28,80.81,982.6,113.9,317.65,226.1,273.1,506.4,73.76,509.4,15.74,428.7,11012.87
2022-08-23,26.52138768,465.8,3205.0,44.42,235.1,50.76,535.0,115.14,80.2,968.4,110.0,316.75,226.5,274.4,510.0,73.76,510.6,15.86,425.3,10933.06
2022-08-22,26.56964348,473.8,3279.0,44.95,240.7,51.08,546.2,117.24,81.86,972.6,109.1,324.0,230.0,278.5,513.2,74.08,514.4,15.86,428.5,11085.84
2022-08-19,27.54441064,478.8,3298.0,45.55,244.5,52.28,564.0,116.92,82.01,980.2,112.1,323.35,235.1,282.0,516.0,74.74,512.6,16.28,428.4,11156.72
2022-08-18,27.86289892,488.5,3338.0,45.64,243.4,54.0,574.0,116.42,81.1,1009.5,112.85,319.95,241.8,276.6,521.2,75.06,513.6,16.84,427.2,11167.59
2022-08-17,27.505806,495.3,3336.0,45.68,237.4,53.82,560.6,116.86,81.23,999.4,112.05,316.65,240.4,279.0,525.0,74.76,508.0,16.79,429.3,11128.19
2022-08-16,27.988364,500.8,3352.0,46.25,240.5,55.14,558.4,115.22,80.98,1015.0,112.05,315.65,243.4,283.7,523.6,75.86,510.0,17.04,433.8,11130.44
2022-08-15,27.80499196,508.6,3435.0,45.89,244.1,54.96,569.6,115.64,80.45,1030.0,114.7,317.9,247.6,337.3,522.4,76.16,505.2,17.01,432.5,11171.54
2022-08-12,27.78568964,505.6,3368.0,45.62,241.6,55.28,570.2,114.58,80.1,1033.0,114.6,315.0,243.4,339.3,527.2,76.0,504.6,17.21,440.7,11128.24
2022-08-11,27.8435966,510.4,3359.0,45.41,248.8,55.4,584.0,115.18,81.04,1036.0,115.6,310.15,246.3,343.0,524.0,75.4,510.2,16.95,442.7,11154.58
2022-08-10,27.70848036,501.2,3336.0,45.5,247.8,54.48,569.8,114.34,82.51,1023.0,113.6,316.95,237.3,332.9,520.2,74.9,506.8,16.78,435.2,11155.1
2022-08-09,27.0715038,486.4,3265.0,44.82,241.0,52.72,557.8,115.56,83.26,973.0,111.5,318.35,230.0,338.7,514.2,74.18,513.8,16.31,428.5,11132.48
2022-08-08,27.4575502,501.2,3322.0,44.88,240.2,55.52,563.0,115.5,82.28,1009.5,114.7,315.85,241.1,343.5,515.6,73.72,507.8,16.51,423.9,11166.32
2022-08-05,27.41894556,487.8,3292.0,44.69,244.9,55.44,560.2,115.5,82.05,982.8,112.75,316.7,239.7,343.8,511.4,73.18,514.2,16.22,419.5,11123.07
2022-08-04,27.87255008,503.4,3380.0,44.68,249.9,56.24,580.0,116.88,81.36,1025.5,115.9,316.75,241.3,349.3,508.2,72.88,503.8,16.48,417.0,11202.66
2022-08-03,27.59266644,498.3,3319.0,44.1,248.5,55.72,581.6,116.7,81.89,1003.5,113.6,319.9,236.0,346.7,507.8,72.52,504.4,16.1,418.1,11178.99
2022-08-02,27.51545716,491.7,3343.0,43.62,247.3,53.62,576.4,117.0,81.74,981.0,112.0,317.7,231.6,340.4,500.2,71.32,517.4,15.93,414.1,11118.1
2022-08-01,27.76638732,498.9,3315.0,44.43,255.2,53.12,576.2,116.44,81.71,1033.0,113.95,315.4,233.9,341.0,502.8,71.3,513.8,16.14,414.9,11145.91
2022-07-29,27.76638732,498.9,3315.0,44.43,255.2,53.12,576.2,116.44,81.71,1033.0,113.95,315.4,233.9,341.0,502.8,71.3,513.8,16.24,414.9,11145.91
2022-07-28,27.01359684,482.3,3210.0,43.53,248.4,52.56,564.6,117.0,83.17,980.2,112.1,324.25,222.8,339.6,491.2,71.66,507.4,15.83,408.9,11129.33
2022-07-27,26.56964348,474.3,3173.0,43.2,242.5,51.84,540.0,117.46,82.91,930.6,108.9,325.55,218.7,337.0,490.8,72.66,514.6,15.33,411.8,11056.74
2022-07-26,26.43452724,479.0,3214.0,41.33,243.4,52.86,544.4,117.28,83.88,927.8,107.1,332.0,220.0,337.9,486.2,72.4,520.4,14.89,411.1,11102.31
2022-07-25,26.56964348,489.4,3215.0,41.84,239.8,51.96,539.2,116.88,82.99,949.8,108.75,327.9,225.8,333.8,488.8,72.52,518.6,16.78,412.2,11129.35
2022-07-22,26.5889458,493.4,3269.0,41.83,246.0,53.24,551.2,116.24,82.95,957.4,106.75,325.2,228.1,339.9,485.0,71.54,513.6,16.52,408.8,11096.12
2022-07-21,26.79162016,501.8,3282.0,41.9,243.7,55.06,585.0,115.02,82.97,943.0,106.85,326.6,237.7,338.4,482.4,71.54,516.0,16.65,407.0,11134.74
2022-07-20,26.36696912,489.2,3335.0,41.97,240.9,54.92,579.4,113.26,82.28,916.4,105.85,328.25,233.5,327.9,481.9,72.22,523.6,16.19,411.1,11059.49
2022-07-19,26.17394592,484.7,3329.0,42.26,237.5,53.96,574.4,115.28,83.31,896.0,106.05,330.35,229.7,329.7,483.0,72.96,526.4,16.4,415.8,11122.08
2022-07-18,25.79755068,481.6,3295.0,41.24,237.9,53.18,562.6,114.94,82.11,878.4,101.95,329.0,225.7,330.6,479.5,72.44,528.8,15.9,413.4,11010.18
2022-07-15,25.40185312,475.8,3250.0,41.02,232.8,51.82,568.8,115.22,82.62,857.0,98.02,331.85,221.8,331.2,472.8,71.92,525.0,15.7,413.4,10982.09
2022-07-14,24.91929512,465.3,3221.0,40.46,231.3,50.98,549.0,113.06,81.02,860.0,100.9,323.7,216.7,321.5,469.6,71.34,525.0,15.25,410.2,10799.52
2022-07-13,25.0447602,471.2,3361.0,40.95,231.3,51.16,550.4,113.82,81.46,874.8,101.8,325.2,220.9,321.6,475.4,72.82,531.8,15.7,417.0,10904.85
